AGE,ID_CLIENT,CIBLE,YEARS_EMPLOYED,TOTAL_CREDIT,REMB_MENSUEL,CNT_FAM_MEMBERS,MONTANT_PRIX_BIENS,REVENU_TOTAL,SOURCE_EXTERNE_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,FLAG_DOCUMENT_8,TYPE_CONTRAT_Revolving loans,STATUT_FAMILIAL_Married,STATUT_FAMILIAL_Separated,STATUT_FAMILIAL_Single / not married,STATUT_FAMILIAL_Widow,PROPRIETAIRE_BIEN_IMMO_Y,TYPE_REVENUS_Maternity leave,TYPE_REVENUS_Pensioner,TYPE_REVENUS_State servant,TYPE_REVENUS_Unemployed,TYPE_REVENUS_Working,GENRE_M,NIVEAU_EDUCATION_Higher education,NIVEAU_EDUCATION_Incomplete higher,NIVEAU_EDUCATION_Lower secondary,NIVEAU_EDUCATION_Secondary / secondary special,PROPRIETAIRE_VOITURE_Y,nbr_membre
42,161594,0,2,1546020.0,45202.5,3.0,1350000.0,202500.0,0.7472429706027212,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2
27,306920,1,1,1288350.0,41692.5,2.0,1125000.0,225000.0,0.2688904195766403,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
29,141153,0,1,247500.0,12375.0,4.0,247500.0,99000.0,0.465914071950225,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
36,113017,0,6,369000.0,18837.0,1.0,369000.0,135000.0,0.6289502553464306,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
40,214912,0,4,810000.0,29092.5,2.0,810000.0,270000.0,0.5889060740984292,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
37,390761,0,6,999000.0,29340.0,3.0,999000.0,162000.0,0.2960934284044336,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
49,241290,0,9,508495.5,24592.5,2.0,454500.0,157500.0,0.7101468418724158,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
29,360567,0,6,1762110.0,48456.0,2.0,1575000.0,274500.0,0.7664236996491856,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
34,203534,0,5,675000.0,33750.0,3.0,675000.0,270000.0,0.6059704438968014,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2
28,337311,0,1,149256.0,15799.5,1.0,135000.0,135000.0,0.5738993394370083,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
58,166011,0,-1000,257391.0,18040.5,2.0,238500.0,99000.0,0.6003280179628155,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
50,276187,0,6,67500.0,6673.5,1.0,67500.0,72000.0,0.3101152364443833,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
37,212570,0,1,332842.5,16317.0,3.0,234000.0,67500.0,0.2823264042190451,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
37,281032,0,10,225000.0,14377.5,2.0,225000.0,180000.0,0.5030195731921195,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
42,229729,0,18,1800000.0,62698.5,2.0,1800000.0,810000.0,0.1230859142334765,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
58,271307,0,36,490495.5,46701.0,2.0,454500.0,112500.0,0.5497765478388815,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
53,455442,0,10,1125000.0,47794.5,2.0,1125000.0,157500.0,0.7027005068799342,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
37,118906,0,12,130320.0,9873.0,4.0,112500.0,58500.0,0.3930206696878052,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
49,245442,0,-1000,213322.5,11020.5,1.0,162000.0,112500.0,0.3290409777495749,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
44,170575,0,0,900000.0,26316.0,3.0,900000.0,135000.0,0.4820999865903052,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2
26,174542,0,3,78192.0,9279.0,3.0,67500.0,162000.0,0.2824238913726971,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2
38,152698,0,-1000,288873.0,13594.5,1.0,238500.0,144000.0,0.5819855598018905,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
53,250733,0,4,973710.0,28597.5,2.0,697500.0,90000.0,0.3133902111302968,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
42,162619,0,10,135000.0,6750.0,2.0,135000.0,45000.0,0.5026806366914917,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
42,268245,0,4,1113840.0,50463.0,3.0,900000.0,112500.0,0.3383220834595529,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
41,207637,0,5,315000.0,21307.5,2.0,315000.0,252000.0,0.0832291525994122,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
47,314787,0,6,1078200.0,34911.0,3.0,900000.0,270000.0,0.3535647197611253,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
45,148865,0,14,900000.0,45000.0,3.0,900000.0,225000.0,0.6780483872778198,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2
35,361810,0,13,781920.0,47965.5,2.0,675000.0,216000.0,0.2749731034402061,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
52,111016,1,-1000,284400.0,18643.5,4.0,225000.0,99000.0,0.2513417373042509,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2
28,304147,0,6,177768.0,11488.5,1.0,135000.0,135000.0,0.2022990948573577,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
62,322572,0,-1000,755190.0,30078.0,1.0,675000.0,112500.0,0.2858978721410488,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
62,341061,0,-1000,521280.0,31630.5,2.0,450000.0,157500.0,0.5882600474105776,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
53,223391,0,8,888840.0,32053.5,3.0,675000.0,157500.0,0.5049656614676064,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
43,424709,0,3,2085120.0,72607.5,3.0,1800000.0,405000.0,0.7677169657020927,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
55,351627,0,4,780363.0,31077.0,2.0,697500.0,225000.0,0.5928285131871741,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
37,189563,0,13,254700.0,17019.0,3.0,225000.0,157500.0,0.5524489656562185,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
54,134752,0,5,738931.5,53442.0,2.0,697500.0,225000.0,0.2884763388161623,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
34,166520,0,3,675000.0,34596.0,2.0,675000.0,202500.0,0.2087435821287596,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
47,356241,1,4,816660.0,26473.5,1.0,585000.0,220500.0,0.4836889899219762,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
35,303296,0,12,478498.5,47457.0,3.0,454500.0,180000.0,0.7793113394875844,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2
57,376958,0,8,675000.0,19867.5,2.0,675000.0,126000.0,0.6453484097000826,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
46,224805,0,24,562491.0,27189.0,1.0,454500.0,180000.0,0.5845581398079928,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
30,137513,0,2,468000.0,22513.5,2.0,468000.0,157500.0,0.3420278293317465,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
47,276274,0,1,254700.0,27558.0,2.0,225000.0,112500.0,0.4095102866887136,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
35,207098,1,2,1125000.0,36423.0,2.0,1125000.0,270000.0,0.649526294473761,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
31,392141,0,10,2250000.0,59355.0,1.0,2250000.0,292500.0,0.6977431211077426,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
35,386152,0,11,675000.0,17806.5,2.0,675000.0,225000.0,0.6922130028341247,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
48,116049,0,25,1125000.0,33025.5,2.0,1125000.0,144000.0,0.4872776972500886,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
54,449329,0,-1000,2013840.0,55507.5,2.0,1800000.0,315000.0,0.5337849418700661,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
52,229076,0,10,543735.0,26158.5,2.0,486000.0,171000.0,0.02795708397592,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
61,201112,0,1,2250000.0,64485.0,2.0,2250000.0,193500.0,0.6682046922606614,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
64,176364,0,-1000,343377.0,13072.5,2.0,283500.0,315000.0,0.2622583692422573,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
33,230760,0,12,1009566.0,33493.5,4.0,904500.0,121500.0,0.6343890169993625,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2
49,163156,0,9,545040.0,20677.5,1.0,450000.0,67500.0,0.3327884273503385,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
39,166665,0,3,707287.5,36112.5,4.0,571500.0,112500.0,0.4852073154125858,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2
37,182110,0,3,808650.0,31333.5,1.0,675000.0,180000.0,0.7416392531792353,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44,217238,0,13,384048.0,18810.0,3.0,270000.0,180000.0,0.6965889207668875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
29,286866,0,5,319981.5,17487.0,2.0,243000.0,202500.0,0.5533030749793708,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
44,142410,0,2,454500.0,19255.5,2.0,454500.0,81000.0,0.0646794564540738,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
53,405924,0,4,288562.5,18918.0,2.0,261000.0,180000.0,0.1267937753961451,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
60,207583,0,-1000,271867.5,20326.5,2.0,243000.0,81000.0,0.6533694312411169,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
32,292828,0,1,755856.0,46372.5,3.0,652500.0,247500.0,0.5992414423117438,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2
37,377554,0,14,202500.0,10125.0,3.0,202500.0,90000.0,0.7226300504224649,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
56,298474,0,12,225000.0,13765.5,1.0,225000.0,112500.0,0.5827195252003187,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
39,109406,0,13,932643.0,27400.5,5.0,778500.0,90000.0,0.5150477015658823,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
34,395375,0,1,763870.5,36877.5,2.0,607500.0,180000.0,0.4484037715513777,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
59,317862,0,-1000,270000.0,13500.0,2.0,270000.0,135000.0,0.7587915599351579,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
46,278233,0,24,841500.0,24732.0,3.0,841500.0,99000.0,0.511567770052649,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2
56,303092,0,35,180000.0,9000.0,2.0,180000.0,135000.0,0.5819589600147125,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
27,191302,0,5,765261.0,34708.5,2.0,684000.0,121500.0,0.6030689105335689,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
58,379566,0,-1000,1325475.0,56290.5,1.0,1125000.0,247500.0,0.7566961626691284,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
31,175410,1,8,755190.0,36459.0,3.0,675000.0,90000.0,0.5770246147539441,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
36,193878,0,3,98910.0,7929.0,2.0,90000.0,112500.0,0.5015927447647356,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
23,447356,0,2,180000.0,9000.0,1.0,180000.0,81000.0,0.5717857510961742,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
29,109180,1,3,284400.0,22599.0,1.0,225000.0,90000.0,0.2286094110063661,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
30,126073,0,3,225000.0,14647.5,3.0,225000.0,67500.0,0.1404592139710506,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
45,291823,0,7,630000.0,31500.0,2.0,630000.0,450000.0,0.6147176380257215,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
38,144930,0,3,247275.0,19264.5,3.0,225000.0,225000.0,0.6673848377458347,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
35,315579,0,8,320382.0,17509.5,1.0,229500.0,225000.0,0.6386741767078266,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
45,125308,0,18,363190.5,24399.0,2.0,328500.0,99000.0,0.6874170873954591,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
22,232998,1,1,284400.0,13963.5,1.0,225000.0,81000.0,0.0415044208271973,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
59,424176,0,-1000,474048.0,22936.5,2.0,360000.0,67500.0,0.3385619938404296,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
41,239762,0,20,328500.0,16105.5,2.0,328500.0,45000.0,0.3599628554030838,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
49,220904,1,2,592560.0,32274.0,2.0,450000.0,202500.0,0.0056841578433143,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
57,455984,0,6,580500.0,17100.0,2.0,580500.0,81000.0,0.5837932189123135,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
51,217570,0,1,781920.0,28215.0,2.0,675000.0,157500.0,0.5852589596322006,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
24,305361,0,2,135000.0,6750.0,2.0,135000.0,67500.0,0.4751152842482098,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
35,411707,1,5,450000.0,27193.5,1.0,450000.0,202500.0,0.0492255942668831,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
49,146988,0,13,1350000.0,67500.0,2.0,,202500.0,0.638103741666334,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
31,257894,0,6,254700.0,27153.0,2.0,225000.0,112500.0,0.7327857985935816,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
50,118554,0,-1000,1113840.0,47191.5,2.0,900000.0,337500.0,0.6607750753699888,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
37,339114,0,10,728460.0,38938.5,2.0,675000.0,157500.0,0.3718037563529338,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
52,107176,0,10,485640.0,39069.0,2.0,450000.0,315000.0,0.6706194879225166,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
40,143498,0,2,270000.0,13500.0,3.0,270000.0,270000.0,0.6547202290455962,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
33,258712,0,8,225000.0,11650.5,3.0,225000.0,180000.0,0.6600050922754375,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
49,429896,0,6,1724220.0,50544.0,2.0,1350000.0,270000.0,0.5814162205004506,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
28,241460,0,1,545040.0,43191.0,1.0,450000.0,166500.0,0.0077394473207236,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
56,209231,0,-1000,675000.0,19867.5,1.0,675000.0,112500.0,0.2968870808600573,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
42,174972,0,12,68256.0,4558.5,4.0,54000.0,135000.0,0.6023777392537794,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
52,125790,0,15,585000.0,27108.0,2.0,585000.0,157500.0,0.7184602289081501,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
35,127830,0,3,679500.0,30703.5,3.0,679500.0,180000.0,0.4937316827103232,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2
54,178469,0,3,592560.0,40216.5,1.0,450000.0,450000.0,0.7842060804442365,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0
55,454191,0,5,1350000.0,57199.5,2.0,1350000.0,247500.0,0.6683452750617586,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
46,102040,0,25,323388.0,21739.5,3.0,292500.0,112500.0,0.6318238973778876,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
44,210602,0,2,454500.0,30627.0,1.0,454500.0,112500.0,0.5779156688086656,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25,201036,0,1,518562.0,34159.5,1.0,463500.0,135000.0,0.6280822830471793,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
52,427184,0,5,900000.0,26446.5,1.0,900000.0,112500.0,0.6297103237128456,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
43,343922,0,2,315000.0,19165.5,4.0,315000.0,72000.0,0.6789451788635247,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
46,216569,0,6,472500.0,36693.0,4.0,472500.0,225000.0,0.5247194167914286,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
48,390472,0,13,679500.0,28917.0,2.0,679500.0,202500.0,0.6854402053354172,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
56,130318,0,-1000,810000.0,26770.5,1.0,810000.0,121500.0,0.7728015687430412,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
52,109926,0,32,720000.0,36891.0,4.0,720000.0,166500.0,0.7203715360970833,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2
38,238921,0,2,450000.0,22990.5,2.0,450000.0,180000.0,0.5233994921201327,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
46,263113,0,25,405000.0,20250.0,1.0,405000.0,135000.0,0.4145748535903421,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
36,375735,0,5,237024.0,18855.0,3.0,180000.0,382500.0,0.507316067650069,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2
53,176246,0,4,225000.0,16371.0,2.0,225000.0,135000.0,0.6501383392107171,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
39,411984,0,4,450000.0,21888.0,2.0,450000.0,157500.0,0.6855156390266874,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
38,147645,0,9,450000.0,21649.5,4.0,450000.0,108000.0,0.1087294738840202,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
28,347111,0,7,675000.0,24246.0,2.0,675000.0,225000.0,0.6822537033598328,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
24,121056,0,2,310671.0,14611.5,2.0,256500.0,135000.0,0.3272282936935652,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
39,325807,0,2,270000.0,13500.0,2.0,270000.0,76500.0,0.4468087472723105,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
28,232234,0,1,640080.0,31261.5,3.0,450000.0,180000.0,0.6687862192547367,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2
29,117732,1,1,254700.0,27558.0,2.0,225000.0,261000.0,0.623201358482258,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
64,442729,0,2,1084500.0,31027.5,2.0,1084500.0,135000.0,0.4087490559383637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
56,247140,0,19,679500.0,21919.5,3.0,679500.0,270000.0,0.4684125491015286,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2
53,108598,0,2,225000.0,10620.0,1.0,225000.0,189000.0,0.553967765380652,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
31,188111,0,0,497520.0,39438.0,1.0,450000.0,270000.0,0.5712448905862254,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
38,162912,0,10,135000.0,6750.0,4.0,135000.0,45000.0,0.534018937643461,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
41,147945,0,10,341280.0,24831.0,3.0,270000.0,139500.0,0.6470332546050739,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2
46,302659,0,3,1525482.0,42079.5,2.0,1363500.0,180000.0,0.6795407203778642,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
51,261760,0,9,540000.0,17550.0,2.0,540000.0,90000.0,0.5333713316476699,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
63,118976,0,-1000,1113840.0,47322.0,2.0,900000.0,121500.0,0.8117461265575371,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
39,238431,0,4,3860019.0,97578.0,2.0,3555000.0,292050.0,0.5782783482926899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
53,130653,0,21,604152.0,29196.0,2.0,540000.0,189000.0,0.7431948882202827,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
65,365617,0,-1000,1125000.0,37309.5,2.0,1125000.0,225000.0,0.6134220499188654,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
39,210675,0,7,148365.0,11610.0,4.0,135000.0,112500.0,0.6241559844938767,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2
46,279845,0,5,1546020.0,45202.5,2.0,1350000.0,288000.0,0.6525815608465481,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1
39,401238,0,10,521280.0,27292.5,2.0,450000.0,360000.0,0.2858978721410488,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
47,194622,0,3,805536.0,54180.0,3.0,720000.0,225000.0,0.3323661346791673,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2
28,171998,0,4,450000.0,22018.5,2.0,450000.0,148500.0,0.6480863029617673,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
37,426180,0,3,360000.0,19660.5,4.0,360000.0,157500.0,0.5583454606908226,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2
49,170491,0,7,450000.0,48465.0,2.0,450000.0,135000.0,0.7299114646803301,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
46,217715,0,18,180000.0,9000.0,3.0,180000.0,90000.0,0.5902342286634823,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
28,373354,0,2,1006920.0,39933.0,2.0,900000.0,112500.0,0.6745153463544405,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
31,413772,0,2,248760.0,29520.0,1.0,225000.0,225000.0,0.3360836873398877,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0
21,367619,0,1,270000.0,13500.0,1.0,270000.0,180000.0,0.704806781703132,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35,130213,1,9,225459.0,25569.0,3.0,211500.0,180000.0,0.5873487392389087,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,2
39,272788,0,3,450000.0,16164.0,2.0,450000.0,67500.0,0.6169990862125231,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
52,133559,1,12,1344892.5,39451.5,1.0,1053000.0,202500.0,0.6663014652948542,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
52,357397,0,2,509922.0,28602.0,2.0,472500.0,135000.0,0.6109404237427483,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
29,113722,0,2,755190.0,36459.0,3.0,675000.0,67500.0,0.5413571795276563,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
47,341268,0,1,755190.0,36459.0,3.0,675000.0,112500.0,0.423635670729988,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
40,274314,0,1,229500.0,22698.0,2.0,229500.0,90000.0,0.4993567902090305,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
30,301777,0,3,135000.0,14539.5,2.0,135000.0,202500.0,0.2854828552596654,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
38,249307,0,7,1584000.0,55188.0,2.0,1584000.0,157500.0,0.5359719363086052,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
41,449162,0,11,450000.0,25128.0,3.0,450000.0,112500.0,0.5827567455925489,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
57,347607,0,36,942300.0,30528.0,1.0,675000.0,405000.0,0.6415405786108015,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
38,278574,0,3,720000.0,38358.0,3.0,720000.0,171000.0,0.7355938401286286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
34,252172,0,5,135000.0,6750.0,2.0,135000.0,36000.0,0.2385953873647603,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
